reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
998dd1a7-43c1-44ab-a5bc-e1c6c1e34021,Jhoel Rojas Solís,https://play-lh.googleusercontent.com/a/ACg8ocJlhluJ4eE8_OE5Jw-zhlf0MDUC2AUXrmDWnQjJq-DvgGl9ew=mo,Basura de aplicación cada segundo se cuelga borrenlo de la apps,1,1,7.15.1,2025-03-12 08:55:13,,,7.15.1
369a5318-b4aa-4798-a144-0c3c8d3d35cd,Edilson Ordoñez,https://play-lh.googleusercontent.com/a/ACg8ocLn7qxFuu_jPTUuzCpH0dtGgJZj7dbiHLBW7wDFWP-Re_b2nQ=mo,"No me deja entrar teniendo buen Internet, ni comprar paquetes",1,1,7.15.1,2025-03-12 08:45:34,,,7.15.1
b351f9ed-8d64-48b8-800d-03202bc37bae,Esther Mariscal,https://play-lh.googleusercontent.com/a/ACg8ocLspKhuy57dqh3MurztTcDypmrlqRGlYCvyASKmbhAuWrXFNA=mo,Es bueno.,4,0,7.15.1,2025-03-12 07:56:32,,,7.15.1
d5c596db-bddc-4321-8e34-8a9a628d586e,Dvd Tu tiio,https://play-lh.googleusercontent.com/a-/ALV-UjVpQtugT8c01i3ZCxyGMarIOX-SD6l6HaB8E8V8vn_nJeBLTls,Xq pts no puedo entrar a mi yape o me están robando dice verifique su Internet pero tengo los datos,1,0,7.15.1,2025-03-12 07:52:49,,,7.15.1
d915ddbc-a668-4082-bc59-350707a51e15,Santos Marza Padilla,https://play-lh.googleusercontent.com/a/ACg8ocJhH3Sara04z5aL6RGIZF4LUhcko9KFQ3ugxQLhztseJYS3Qg=mo,Muy buena,5,0,,2025-03-11 21:52:15,,,
142400b7-cbb8-4d3d-8735-6462d2b494ff,Sergio Lora melgar,https://play-lh.googleusercontent.com/a-/ALV-UjVQUlmPpJo3cUcsb1l3NydY7MtHX_RAuRtb8-URlGJ1ykpiPeyIpQ,"No se soluciona nada, me compre un número nuevo y dicen que ya esta habilitado con otro dispositivo pero nada que ver ya que recién me compre y pa más de yapa me dicen que me compre otro número",1,0,6.4.4,2025-03-11 15:00:20,,,6.4.4
dba2983f-6fde-44f8-8039-ff13490afecb,Jhenny Zurilla,https://play-lh.googleusercontent.com/a/ACg8ocIj2D2_zgww5BoNo5xXXZaRwFwe18NdWRuQlBO1qQWSRp4OiA=mo,Está. Buenísima. Está. Aplicación,5,0,7.15.1,2025-03-11 14:19:17,,,7.15.1
f9bcc131-402f-486e-9f82-355958beffb3,Yayner Taborga justiniano,https://play-lh.googleusercontent.com/a/ACg8ocIMcls5XqUJO4td_TabCKP24CJBdADby6hmeISmi2BAAm5zJQ=mo,Excelente,5,0,7.8.1,2025-03-11 13:45:47,,,7.8.1
505d8755-1aea-4e03-9f9f-7fe5db607fea,Pablo Pizarro,https://play-lh.googleusercontent.com/a-/ALV-UjXMVEDbME7vDKyPJvpMjhm52c6olz0JIfmS330Zpamg_e3D3vE,Excelente,5,0,,2025-03-11 13:17:29,,,
be2251f7-86cd-432a-a0f1-060cd2a5dff8,Luis daniel Diez mocho,https://play-lh.googleusercontent.com/a-/ALV-UjVVlUJdwFAkOFEsXiNOUu0SynNr4OPH3v2797aET7JOHSpfYSJA,Es bueno,5,0,,2025-03-11 11:44:10,,,
ae3fdde7-7bda-4ae7-bf58-8d4cf8165e50,Ruben,https://play-lh.googleusercontent.com/a/ACg8ocItB7REIGp6b477EgoSqgKIxT-BjQT6Nm2b23o9TcbGKcm2QA=mo,Muy buena la aplicación,4,0,,2025-03-11 11:21:32,,,
0ec57a3b-f21f-4c9a-92da-99e2aa5d66d5,Luz Poma,https://play-lh.googleusercontent.com/a-/ALV-UjVMRjYnON15nxsJz9pXGBiez5icXnybL9HsM8fzRpVPd8jCeAq1,Últimamente la aplicación en mi telefono ha tenido muchas dificultades. No puedo recargarme megas y también demora en escanear los códigos Qr para pagar..... q sucede?,3,4,7.15.1,2025-03-11 11:03:50,,,7.15.1
c4e7c73c-f629-443a-b87b-53b14e0c7f48,Eliezer Oliva Molina,https://play-lh.googleusercontent.com/a-/ALV-UjWb6iBlaWDh-o4ebabYPcuGI7vMWSD-IcZmyivPWSihSG0My2z8,Buenanga,5,0,7.15.1,2025-03-11 11:02:48,,,7.15.1
2e5e7d3c-c9d5-4a3b-9e23-e4be972d3005,Luis Fernando Rodriguez,https://play-lh.googleusercontent.com/a/ACg8ocKTZukwI55kwgxv3gfPKINbEx41cf5htzzF21rozihA4ffAO_E=mo,Es genial este aplicativo para que nos puede mandar,5,1,7.15.1,2025-03-11 07:34:54,,,7.15.1
acf90258-5e6e-4da7-aa16-5d4f5c87fb11,Clevert Guacani,https://play-lh.googleusercontent.com/a-/ALV-UjXBYasJP9AR66wmRBMNhJl3aI5jzVjEWOcBPI6XlYC8PFk7C_0,Es una aplicación muy buena,3,0,7.15.1,2025-03-10 22:59:09,,,7.15.1
7990f9c0-aeb5-4553-9cee-d7065745dbb7,Nino Yucra,https://play-lh.googleusercontent.com/a/ACg8ocI5JTb4RxJvKpHns66MjOG0o5yiwwVWfNgTQzFmxpD5XyvuDg=mo,No me deja crear cuenta y cada vez que voy a poner mis datos se sale pésima agan algo bueno hay aplicaciones con registro gratis mejores pésima no hay más pésima,1,2,7.15.1,2025-03-10 20:38:47,,,7.15.1
e0fda6d6-6a30-4feb-a73d-ab8c40d045c5,Román Ortiz Uriel,https://play-lh.googleusercontent.com/a-/ALV-UjVN0f8iYReK5oLUdvOYhbaqxnq7jn2g4OHA-o-TlcQ7RzD7fVmA,Buena,5,0,7.15.1,2025-03-10 20:31:14,,,7.15.1
1b6e1d6d-b05e-442e-b927-74abb35b60a4,Erick Pereira,https://play-lh.googleusercontent.com/a/ACg8ocKTFdUm0bXmQi_980pkta_yYY9fU9PlC-ofCpoWAh7vuY18rg=mo,Es verdad que están cobrando comisiones de 1000 bs 10% osea 100 bs su comisión por favor necesito una respuesta inmediata gracias,1,1,7.15.1,2025-03-10 19:36:02,,,7.15.1
8a172b4a-eaeb-4815-acc0-605c3810dead,Juanpablo Becerra charcas,https://play-lh.googleusercontent.com/a/ACg8ocLzP_PCtqhBe8jwzpnfy208JgO9i8iA5q-6YP9wcz6uOYQp=mo,Bien,5,0,,2025-03-10 17:52:54,,,
c1a1768c-5797-48bb-b715-47aa9a625c17,erika camila poma mamani,https://play-lh.googleusercontent.com/a/ACg8ocIhSHZ2ijrn3HF9eakJG5GUKmGWDmcRW5k0DcZ_g2ud0M9Jkg=mo,Es muy tardante los pagos o depositos en las provincias no me llega el pago q me dieron sigo esperando media hora y naaada,1,1,7.15.1,2025-03-10 17:41:26,,,7.15.1
60906509-4e76-4e8d-af43-92182acda4bc,Bryan. V Fuentes.C,https://play-lh.googleusercontent.com/a-/ALV-UjUeW23LssIQZg1BXdRjxii6Hkaf5Tc-a3-lBwHw3A7JDz6bBg8,"No sirve, no me deja entrar a la app",1,0,7.15.1,2025-03-10 16:30:55,,,7.15.1
5d1fa0a2-cb90-410e-93ca-8436fba33124,Magdalena Caseres choque,https://play-lh.googleusercontent.com/a-/ALV-UjWc_nvkad8PUTxBKEwyixn1QeziT0H5_rn84xKWTTOovCR8pvU,disculpen hay un error quiero registrarme y cuando ya estoy terminado de registrarme me bota de la app,1,0,,2025-03-10 16:16:56,,,
cfb134aa-a343-42c4-8186-50a7c87eda6a,Fernando Cesar P. C.,https://play-lh.googleusercontent.com/a-/ALV-UjWcS71mt0ghnmuc7Jbo4KsD4r47qcsbBo_SliDWsPTgeBuKomNO,No puedo comprar paquetigos,2,0,7.15.1,2025-03-10 15:56:30,,,7.15.1
05653900-9f65-4457-900a-38f7e6c156b0,Daney Choque Tito,https://play-lh.googleusercontent.com/a/ACg8ocKCRdOFsAxZ4-12XQ2xJP0bhI3fsS4Na7pI2CGAxT8LyXNL=mo,"Vives una experiencia única e inigualable , tiene un buena atención al cliente si en caso algo anda mal , se los recomiendo , Gracias por usar yape",5,1,7.15.1,2025-03-10 15:46:30,,,7.15.1
bf4f8296-ad22-4605-8846-6a8893e5e50d,Joaco Calle,https://play-lh.googleusercontent.com/a-/ALV-UjU54RpfvsFH2G5Def7YsEamKIwam98cvGdzyqfu10AgLNu0ke-z,No el sale compras por internet!!!!!!! (bolivia),5,0,7.15.1,2025-03-10 12:58:03,,,7.15.1
ed370d51-6eb2-4720-a69d-e3d50e0b2d54,Rillmar Pérez,https://play-lh.googleusercontent.com/a/ACg8ocItyBjU-Rmn9q16To-Kv77EkbikKGZCdHctWPFRG8hR453FpA=mo,Buena,5,0,7.12.0,2025-03-10 12:32:00,,,7.12.0
a30c4177-e311-4109-81fb-8ece519e9384,Zacarias Condori,https://play-lh.googleusercontent.com/a/ACg8ocI2ZqZarAVEU3sGYXdnmQ6XSW5-ZSNRtNrSbTM2AzNUbIrsaA=mo,Muy feo no me ayuda a desbloquear mi cuenta,1,0,7.15.1,2025-03-10 07:44:05,,,7.15.1
3b0e59e8-6c2b-443d-86ff-5bdcf64f3f6e,Primo Altamirano,https://play-lh.googleusercontent.com/a/ACg8ocLI9ntF6wKLhJw9RGIjVBRTzGWomxNBUv6iCSqQblqCwrG_1Q=mo,Muy bueno así ya tienes más tiempo para Aser más cosas y así no estar ya asiendo más fila en los bancos,5,1,7.15.1,2025-03-09 18:17:44,,,7.15.1
f1e92476-eabc-4ce1-aaba-a024d54c6cf2,VICTOR HUGO LÓPEZ GUTIERREZ,https://play-lh.googleusercontent.com/a-/ALV-UjVmZ27df1VXGQYqeeHCfCnEyHEGdvqliF_i1rMB4SVlfxlHnRYE,"Buena la app, Necesito yapear los servicios básicos en el Tarija...",4,1,7.15.1,2025-03-09 17:27:51,,,7.15.1
c1cebb79-c848-4874-882d-466037cf3a41,Luis Alberto Cari Bolivar,https://play-lh.googleusercontent.com/a/ACg8ocI_f_347yM8zTLumwNEGfvXjlcar3KawScsc55Xcq814Ml63w=mo,Es rápido y eficiente,5,1,7.15.1,2025-03-09 15:00:57,,,7.15.1
1e9b0262-95e0-421e-9cbe-b206820a508c,Cecilio Flores,https://play-lh.googleusercontent.com/a/ACg8ocL6_AYAPCEOeki5cVtseTPZy-fI_07jyWabiMD7iilYrCE_1A=mo,Se venció me yape,5,0,7.15.1,2025-03-09 10:50:55,,,7.15.1
21c78fe2-0cce-41fb-82cf-222a0c0ed37f,Sinder Forsten,https://play-lh.googleusercontent.com/a/ACg8ocIFoy0pQC52AVdNUagCDT345HJlbtR2Bfpv1LLB9mUS-3KfsA=mo,Me bloquearon en yape hasta ahorita no me arreglan el problema y no puedo retirar mi dinero y pagar nada le hable a un operador de yape y nada llevo un mes esperando,1,1,,2025-03-09 08:05:19,,,
b87e50b7-552d-48ff-8ed4-3b2b634dcfb0,Rene Flores,https://play-lh.googleusercontent.com/a-/ALV-UjUW5EgGIYPFE11gfNVrZ-ZfWOQ6mu6vynjq3IDJXFlT1z4BKZ0,Excelente,5,0,7.15.1,2025-03-09 01:29:18,,,7.15.1
b489e454-76d6-4be8-a19d-52f3c7553adf,Albaro Daniel Carballo Martinez,https://play-lh.googleusercontent.com/a/ACg8ocIjR4bQmeI0gr_QJgJNNbeiOsVBfLCZLX3aeN3yTmWa2zKxHg=mo,Es una billetera movil muy importante se los recomiendo utilizarlo ya q pueden pagar servicios (agua y luz) y tambien se puede realizar recargas de forma rapida y facil de utilizar,5,95,7.15.1,2025-03-08 20:54:50,,,7.15.1
e09169a0-9271-456b-acbd-0c934fe71afd,Freddy Hurtado S,https://play-lh.googleusercontent.com/a/ACg8ocK7H7sK0Yzdfi5KLhkuSNoYeNQxl1op93GC7iQ8sz2LPv7vHw=mo,"Pa que tapua ponen ese formulario al principio no deja hacer nada, y si no estoy trabajando ahora, pa que pide hasta nombre de empresa cuanto gana",3,0,7.1.3,2025-03-08 17:26:19,,,7.1.3
82767e3f-1b90-49f3-bafc-02d07c19ba30,Roger Ugarte,https://play-lh.googleusercontent.com/a/ACg8ocINdL1bDJRXhXwpqyhz-nc_jiLgEnpdHk5PhcCc8B06qr7EvQ=mo,Muy buena,5,0,7.15.1,2025-03-08 15:40:36,,,7.15.1
1473f5f8-678c-4bf6-b154-cde02db5ee7f,yola chambi,https://play-lh.googleusercontent.com/a/ACg8ocL6T5-_MrBmGb3LnU2eGyKrgn-Dcy-a3CkgOHll3ffW63KutQ=mo,Siempre me ayuda cuando tengo problemas,5,0,7.15.1,2025-03-08 15:31:56,,,7.15.1
58c43649-0399-46fe-a813-09d3d9d074ef,Magdalena Simon Eugenio,https://play-lh.googleusercontent.com/a/ACg8ocKKQeSrWJyPij9UrO55wVJsqt1Dt4x1MET8yndcVvP1yLxxRA=mo,Este yape normal puede funcionar en peru,5,0,7.15.1,2025-03-08 12:40:09,,,7.15.1
502607d9-00fa-4553-a1ad-ed52efac33a1,Jermain Chuve,https://play-lh.googleusercontent.com/a/ACg8ocKJqAtHTF5qY6_FfdwO8pbc2RZRBxO_EzKwpMlylhPLNgPyvQ=mo,Pésimo me arrepiento por instalar y trabajar con esta app,1,0,7.15.1,2025-03-08 12:10:01,,,7.15.1
feb67a6a-9876-416d-b4e4-ed8ab31ccf0f,Abel Jaldin tito,https://play-lh.googleusercontent.com/a-/ALV-UjUa6B9N4aGINZSdfH0s4zqjyeSqYpx9Fa77d2gzobun-MSZLI_S,"Me gustó mucho la atención de los asesores son rápidos y solucionan cualquier problemita o duda, ahora sí usaré con seguridad Yape",5,0,7.15.1,2025-03-08 11:03:42,,,7.15.1
8839ca88-efc9-4564-9620-ae82799d2186,Cristian Ramirez,https://play-lh.googleusercontent.com/a/ACg8ocJ9PuuIOea6IqwQILYBH-_GNSso5Fy3Wk5FRWxAiCWC-GYOrg=mo,"Tienen que arreglar un problema,no deja comprar paquetitos ,solo dice ,ocurrió un inconveniente",1,0,7.14.0,2025-03-08 10:53:23,,,7.14.0
bc3c9e02-b868-42bf-bd31-ec8473f31b7c,Isa cali,https://play-lh.googleusercontent.com/a/ACg8ocICTBUVH8q9y2NXPiUD-hDxneNU2oGk23CVnMa_YNcWJxrrfA=mo,Buena fluidez,5,0,7.12.0,2025-03-08 01:31:48,,,7.12.0
18957e95-52bf-41fa-b69a-14e9a0f70ef0,luis valencia,https://play-lh.googleusercontent.com/a-/ALV-UjXWZQytvnpSIYJA6sfYa269Z4hoMR12D8YwfCOrR8UjACofBkHF,"Me cobran comisión, no deberían cobrarme, que alguien de YAPE me contacte y puedo dar detalle de la persona que me cobró comisión. Si se dice que es gratis , no me pueden cobrar comisión pues... ¿Cómo es eso haber?",3,2,7.15.1,2025-03-07 20:07:40,,,7.15.1
7d3bf3db-998b-442d-9a1f-a7600133a11f,ROCIANE REJALA,https://play-lh.googleusercontent.com/a/ACg8ocLHteel994wN6DavPfosNT92RA9G191HDpVMaBQupVtyGD2BQ=mo,MUY BIEN,5,0,,2025-03-07 19:30:54,,,
6e85567c-7de4-4dbb-a1f4-6d479535898d,Julio Cesar Romero Flores,https://play-lh.googleusercontent.com/a/ACg8ocJQtcvxvjlsGBkKe_-D8Pw7LJ21EN7qbAQ3TCNwk1ioJSAdOQ=mo,Todos comenta que es bueno usarla,5,0,,2025-03-07 17:51:45,,,
125d40d0-395d-47ec-9fd5-53a007eb8236,Wilfredo Salina,https://play-lh.googleusercontent.com/a/ACg8ocJUsl764ViyGLJYcJV1Me-pqJRx-JmcsE1UkOmZrlVWkDvfuw=mo,Por el momento va bien se la recomiendo,4,0,7.15.1,2025-03-07 16:31:36,,,7.15.1
ba6adda0-63b1-47c3-bf09-1972b3a0e82d,Deiby Muiba ylcha,https://play-lh.googleusercontent.com/a-/ALV-UjU_y-ZJXt1JR8fqfEdqruYhOs0tn4VAmpLncPQ4MbZZhPCMVlQ,"Me esta fallando, dice que la aplicación tiene un fallo para escanear un código qr qué webadaaa",2,0,7.15.1,2025-03-07 16:08:46,,,7.15.1
bc8e9d28-374c-4601-9725-0bbb80c7dbec,Victor Hugo Castro Jancko,https://play-lh.googleusercontent.com/a/ACg8ocJNefjAOP5S1YTCngubsB1RpEhMERkY9xoMwcgt2zFWYf2txQ=mo,Buena,5,0,7.15.1,2025-03-07 12:37:13,,,7.15.1
d65719b5-8d88-4c45-b936-e34b33e3b450,carlo bejarano,https://play-lh.googleusercontent.com/a-/ALV-UjVVCpsRMBpVTXI55HpWxgrlI5kuwIAEnd3g2zrmqZGY2ckqqA49,Ok,5,0,7.14.0,2025-03-07 07:04:17,,,7.14.0
2f3e7963-adda-4127-b500-8c3ad839c821,J CC,https://play-lh.googleusercontent.com/a-/ALV-UjXU2ZNAMvPKeR25UJj2DB0ELetiUJFOyq9eknsoQFrlpUfpJJyJ,Era bueno ahora es unpoco dificil cargar credito dice error,2,3,7.15.1,2025-03-06 22:05:32,,,7.15.1
c20f750f-fec6-4d4f-804e-e2d333339546,Yonatan Yucra copa,https://play-lh.googleusercontent.com/a-/ALV-UjW3P2K8XvbHVSxR1UXyeSudx9cf58B1-398dyaK7pUfaxHZ8vK_,Alguien sabe cómo eliminar una cuenta de yape,1,0,7.15.1,2025-03-06 21:25:31,,,7.15.1
1aa7ac38-78b6-461c-9fa6-ddf58b12f211,Jannyfer Lucylle Cuentas,https://play-lh.googleusercontent.com/a-/ALV-UjVYQXZI0T6S1mJHqDL1MjppVDc8jIccwH2h86Ij8gpscsOcUszT,Eta buena,5,0,7.15.1,2025-03-06 19:36:59,,,7.15.1
f99389be-d632-483c-afb5-2f18449984c6,David david David,https://play-lh.googleusercontent.com/a/ACg8ocIXMwTqwWaMSTPrv5OjFtpY-wVbLv0M-_qXcTY6w-SmvdpX=mo,Muy buena,5,0,7.15.1,2025-03-06 19:26:11,,,7.15.1
bff3cbb2-d5cb-49ee-acb3-c7673c376632,Fagosk vabskJ,https://play-lh.googleusercontent.com/a/ACg8ocLK5r1JyHwlHxCe-CakALqFb611-HJIZWQf5_KBeI5ub7YnAg=mo,Burrera de app no sirve para nd se sale cuando quiero pagar por q no arreglan sus burrera,1,0,,2025-03-06 19:19:00,,,
a8b15d38-7f97-4a40-a68b-28310fd60751,Carmelo Ferreira,https://play-lh.googleusercontent.com/a-/ALV-UjXJ5DUfRGCf42YR1d5Bb3upVGVVK0OzeN2OCJ_ayxjbOe1AeLQ,Muy buena aplicacion,5,0,7.15.1,2025-03-06 19:10:23,,,7.15.1
528ae662-2e3c-445b-bf53-9027ab893cd6,Bayaceto Chavez,https://play-lh.googleusercontent.com/a-/ALV-UjVputoY3gKoeBo5aFX5SoOSfNIOgSU5EyqdHJVYr70b3lFu0Dw,*Te falta poquito 🥹* Jajaja qué graciosos....,5,0,,2025-03-06 16:33:04,,,
9191e0c1-1838-46fb-befb-8543fbf9446b,Yesid Romero aliaga,https://play-lh.googleusercontent.com/a/ACg8ocKtbXDVh5x0kUn6zKwpuvhrwMIizwmfEVAoJhkVcMyaHKPkGQ=mo,Una basura de aplicación,1,0,7.6.0,2025-03-06 13:25:17,,,7.6.0
a60f7756-d1d2-4648-a8c0-1b765ead9040,Emily Ochoa,https://play-lh.googleusercontent.com/a/ACg8ocKdNuASKUmrnrnmk__6PdyA7BuZptnGNNDZvmdcdP6TJu105g=mo,Bueno,5,0,7.15.1,2025-03-06 12:48:47,,,7.15.1
ce265ae0-be5b-4513-80e9-7b8f7ca6c241,Brayan Gomez,https://play-lh.googleusercontent.com/a/ACg8ocJjMDgpmr2k_H2phO4py6n_VpvJT3LYDQLyfBcH_5bGJMYCrw=mo,Cuando era SOLI era muy buena pero desde que lo cambiaron tiene muchas fallas,2,0,7.15.1,2025-03-06 12:46:44,,,7.15.1
78cedfad-b792-4f70-b75c-ccbbe2740388,jose ignacio rivero huallpa,https://play-lh.googleusercontent.com/a-/ALV-UjUJzE_Xo8NRPlLJ4V5S2dvJBUEy4780Zdgro57TcYQ0ZrIF3po-,Muy buena aplicacion,5,0,,2025-03-06 11:58:59,,,
73204d59-c4ef-4a3d-b0cb-294e60557372,Maria teresa Duran molina,https://play-lh.googleusercontent.com/a/ACg8ocJekeWOUvuQxbboLpML-L3e3Zr0EexCw21-ZgNqWG5QSn61TQ=mo,Le doy 3 estrellas xq no te regala nada y aparte no se puede comprar megas dice no habilitado,3,1,7.15.1,2025-03-06 00:19:30,,,7.15.1
4ba8f6a4-623e-4436-9d7f-5b689b6f55f2,Eugenio Villegas llanco,https://play-lh.googleusercontent.com/a/ACg8ocKNPxxHWpnqcBUlK5uygmBjuFdP8iIekU8vXITTPPYoQ-9RGQ=mo,Es una una buena manera de pagar mas rapido y una buena billeterra movil ay artas formas de de interrantuar mas rapido,1,0,7.14.0,2025-03-05 17:48:06,,,7.14.0
569b8374-5a52-4a27-9b5c-87af213af1ad,Jesus angel Zegarra llampa,https://play-lh.googleusercontent.com/a/ACg8ocKiBSln8YHiaczhvg70Gr0aHMPVf1vNvpr__qdmNphD-dOyyg=mo,Non sirve para A30 la aplicación feo,1,0,7.15.1,2025-03-05 17:23:07,,,7.15.1
5c4fd03a-7f3e-40e1-b6fa-456a09822073,Marco Pato,https://play-lh.googleusercontent.com/a-/ALV-UjVm9FQB8u-9JtkFxcB5JyhPClGVCZCvj-ihM6S7xNGLr6RoRRG0,"Aveces no llegas las notificaciones de pago , en la aplicación",3,1,7.15.1,2025-03-05 17:09:54,,,7.15.1
5558c0ce-c04a-46ef-9293-1c1f7bcbbe06,Jans jhail Rosa Montaño,https://play-lh.googleusercontent.com/a/ACg8ocJRIyIOa61h_0fGgRDryi_5hWdQb5_vNxxqdRpG7O2VVj9gOg=mo,Las cuentas que cancele de gas por este medio no llego a la empresa de ypfb lo cual me cortaron el gas y tuve que pagar la multa más lo que pague por este medio de 6 meses ESTAFA,5,0,,2025-03-05 14:45:53,,,
0972f958-4c39-4cb4-8564-9a095bf4cf4e,Krizs,https://play-lh.googleusercontent.com/a/ACg8ocLpw42QCziUIBQth9QRFFgyFv3u4tQ19DzxWWg-Hf50iFNVRg=mo,Buenas tardes una consulta si tengo un documento de extranjeria emitido por el Segip porque no me permite crear la cuenta?,2,1,7.15.1,2025-03-05 13:23:39,,,7.15.1
f71216fb-9cf4-49a5-879b-4b630584fec2,Juan Pastor Quispe Berrios,https://play-lh.googleusercontent.com/a/ACg8ocKLbWaEdgH967iK_6iezB-vVRyksKvE6OMCh5K3bL45S28C1g=mo,Muy bueno,5,0,7.15.1,2025-03-05 10:25:51,,,7.15.1
ee9a9633-e6b0-451a-8a7a-f4aee80fc79b,nayeli mariana ortiz rojo,https://play-lh.googleusercontent.com/a/ACg8ocL9A682RHihNuGXJJK11xD8-RXg7EtiiNGHedRYp695doV_-w=mo,Muy mala últimamente,1,0,7.15.1,2025-03-05 10:25:21,,,7.15.1
02061ef0-f04b-4eef-b02f-fe1e2ae20a22,Erick Brañez Zambrana,https://play-lh.googleusercontent.com/a/ACg8ocLLHTwwn-RXlSmLvu3HFP9UnkpSsEvshaiP1uQp1eXJrhGboA=mo,no me deja entrar me sale tiempo agotado siempre que quiero ingresar no carga,1,0,,2025-03-05 10:24:02,,,
3db7f00a-8d80-4d8b-8538-8492696d1333,FÉLIX CHAMBI,https://play-lh.googleusercontent.com/a-/ALV-UjWaFFGyhvf9QOk5-TeSffxMbGXzEvhV8a11ANOOBRqDvEKmHvA,No funciona,1,0,7.15.1,2025-03-05 10:20:04,,,7.15.1
cf64ed70-a4a8-44bb-ab62-c351eb92da85,Juan ariel Velasquez pilar,https://play-lh.googleusercontent.com/a/ACg8ocJJrA-3vfaHMZKq6LCNsqIkS6JtdVY5nK7j5U-LGjJe2e8wvg=mo,Mucho se cuelga la aplicación no quiere entra ala aplicación y es muy seguido perjudica cuando uno tiene q pagar y no da arreglen eso y de los paquetigos igual,1,14,7.15.1,2025-03-05 10:07:48,,,7.15.1
73bf448f-b91f-40e3-8074-4d9b1e6f85a3,Daniel Cruz,https://play-lh.googleusercontent.com/a-/ALV-UjW2t_ymUMHXt7n3Cyn0BtoxW-2VswgH1HjTEmPt9MOFBajGgMbI,Muy buena aplicación pero quisiera que en una actualización pongan a opción de compra los paquetitos normales,5,0,7.15.1,2025-03-05 09:56:56,,,7.15.1
03d73859-1855-42df-ab0a-7f2050fed2c3,Weimar Cosio Durán,https://play-lh.googleusercontent.com/a-/ALV-UjWuasKnEQK7DMFoB3GEqZGjxVeN829x-z34Up7Sc6dlARor24nt,"No funciona, necesito pagar llevo 20min esperando.",1,1,7.15.1,2025-03-05 09:45:34,,,7.15.1
6e3d0d44-2d71-4d63-9e6a-49e0f120dd3b,Luis Alberto,https://play-lh.googleusercontent.com/a/ACg8ocIt0NOTEKvJtN9syCV0o1ciBkDrkae79LTFpBthZUVWu15hLA=mo,Muy bien Excelente,5,0,7.15.1,2025-03-04 21:47:43,,,7.15.1
4670fd79-75db-4280-a159-1e58870daeb0,Rodrigo Bravo,https://play-lh.googleusercontent.com/a/ACg8ocJcIrNy7naVfZgJncm_o0-6ELXCE41m4MuY54ewoHnIjHmRjw=mo,"Deberían mejorar sus servicios Duplicaron una transacción que realice me descontaron... El dinero jamas llegó al destino, atención al cliente me dijo q espere 5 días ya pasaron 2 semanas y no me devolvieron el dinero a mi cuenta",2,0,,2025-03-04 19:36:41,,,
13cdd2c0-e834-4735-8726-0f5576cea36f,Herminio Lizarraga,https://play-lh.googleusercontent.com/a/ACg8ocKMxB_F6LxIAPiQjfrLiRJ8Ue0nn_ohra3yAVVrEzY5T34yrA=mo,Bien,5,0,7.15.1,2025-03-04 18:54:52,,,7.15.1
3aeaa9da-57ea-40ee-896c-a2fdf0b4ca64,Esteban Torrez,https://play-lh.googleusercontent.com/a-/ALV-UjWiTNeEqgjfiZ4wbyz-CxkHsygqimlsI7IRgwHjCnWRKG_0mJAv,Muy buena aplicación,5,0,7.15.1,2025-03-04 18:41:25,,,7.15.1
06d42c63-186b-45a1-b584-96bf342d51fb,Saul Quino,https://play-lh.googleusercontent.com/a/ACg8ocJGP6ebg6vEG7QphAWZ1PMp1s_5QSTBD9NezOI_UjAiKOm0Lg=mo,Me gusta sus funciones,5,0,7.15.1,2025-03-04 17:56:34,,,7.15.1
4afd93d7-9df4-49d6-96c8-95a0acec0583,Aurora Hostage,https://play-lh.googleusercontent.com/a/ACg8ocI7kmRVNK0-Kd9XK17lW3ZgDYC0SwtWLwXPAia7qS--5KzvOg=mo,Esta super pero no tiene yape gaming con esa función estaría perfecta,1,1,7.15.1,2025-03-04 16:48:57,,,7.15.1
9e34d683-fbc6-4b35-8764-85daa20bcfec,Jade Chambi,https://play-lh.googleusercontent.com/a/ACg8ocIWgdYolEzhPB2d4n-R0yfl3uj7aXWUZ4uU18-b1eOWsd1KDg=mo,La aplicación no entra,1,0,,2025-03-04 14:31:16,,,
d24858a0-92b6-4778-9ed5-7a979a6c783d,Creto Vedia,https://play-lh.googleusercontent.com/a/ACg8ocKwlawVkeoUEEspar0wA2M8xvSmL2Sdt9hnNi78xURHsfDbHg=mo,Quiero abrir una cuenta y no puedo,2,0,,2025-03-04 13:23:06,,,
9849c630-8e09-408f-97bb-19b86dec98d9,Rodrigo Mayta,https://play-lh.googleusercontent.com/a/ACg8ocL1b0hHnTi8asuqiTUc9-NqdR6QX0qJnyb9L01Yvg62TjeQcw=mo,Solo mesale yape se detubo,2,0,,2025-03-04 12:10:16,,,
e9cc3027-82b1-4b3e-bace-7ca27c2d7948,Elizabeth Pari Aguayo,https://play-lh.googleusercontent.com/a-/ALV-UjXe9dsqXqYkwJDRmTqTdJUOZmU5k10RekXfiQOE97GCErYF9Px5FA,"No me deja comprar paquetes, me dice que mi número no está habilitado ! 😡",1,1,7.15.1,2025-03-04 11:05:42,,,7.15.1
